id,candidate_no,candidate_label,keitai,lemma_term,surface_term,match_source,work_id,title_ja,title_zh,token_ids,sentence_id,sentence_index,kwic_left,key,kwic_right,surface,lemma,lemma_reading,lemma_id,pos,orth_base,pronunciation,goshu,ja_sentence,zh_translation,align_type,align_score,review_note
both-book03-35468-296125,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,296125,35468,1001,。|だ|が|、|せっかく|の|母|の|笑顔|を|台無し|に|さ|れ|た|くも|なかっ|た|。|「,ちゃんと,働く|よ|」|和正|は|、|車|に|乗り込む|直前|、|麻由美|に|顔|を|向け|た|。|ミゲル|たち,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,「ちゃんと働くよ」,“我会踏实工作的。”,1:1,1.0,
both-book03-35481-296284,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,296284,35481,1014,で|い|た|の|だ|。|記憶|は|混濁|し|て|いる|の|だろう|が|、|和正|の|こと|を,ちゃんと,認識|し|て|いる|。|「|カイト|が|ね|、|散歩|し|たい|って|」|「|もう|すぐ|大きな|公園,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,記憶は混濁しているのだろうが、和正のことをちゃんと認識している。,虽说母亲脑海中的记忆混乱，但她此刻确实是认得和正的。,1:1,1.0,
both-book03-35938-301655,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,301655,35938,1471,仕事|に|励ん|だ|。|いつ|か|、|ここ|を|出る|の|だ|。|ひもじい|思い|を|せ|ず|、,ちゃんと,し|た|家|の|ある|暮らし|を|手|に|する|の|だ|。|それ|だけ|を|頭|に|思い描い|て,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,ひもじい思いをせず、ちゃんとした家のある暮らしを手にするのだ。,总有一天，他会离开这里。 / 他不想再忍受饥饿，他想拥有一个像样的家。,2:2,1.0,
both-book03-36083-303554,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,303554,36083,1616,小さな|缶|を|見つけ|た|こと|が|あっ|た|の|だ|。|ビスケット|は|しけっ|て|い|た|が|、,ちゃんと,食べ|られ|た|。|舌|に|残る|甘み|が|忘れ|られ|ない|。|食べ物|へ|の|期待|に|、|胃,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,ビスケットはしけっていたが、ちゃんと食べられた。,米格鲁瞪大眼睛看着将军的举动，之前将军就曾发现过装有饼干的罐头。 / 虽说饼干有些发潮，还是勉强能吃的。 / 那残留在舌头上的甜味，他到现在都没有忘记。,4:3,0.703298,
both-book03-37001-314459,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,314459,37001,2534,来|られ|て|、|問答|無用|で|シャンプー|だ|なんて|嫌|だ|よ|ね|。|それ|な|の|に|、,ちゃんと,我慢|し|て|、|本当|に|偉い|子|」|体|全体|を|くまなく|泡立て|た|ところ|で|紗英|は|手,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,それなのに、ちゃんと我慢して、本当に偉い子」,可即便如此，你还是忍耐着，真是个了不起的孩子。”,1:1,0.944839,
both-book03-37125-316173,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,316173,37125,2658,。|玄関|へ|向かう|と|、|クリント|が|つい|て|き|た|。|外|に|出る|と|いう|こと|が,ちゃんと,わかっ|て|いる|の|だ|。|以前|、|人間|に|飼わ|れ|て|い|た|こと|は|間違い|ない|が,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,外に出るということがちゃんとわかっているのだ。,纱英带着克林来到玄关，它似乎知道主人要带它出门。,2:1,1.0,
both-book03-37248-317908,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,317908,37248,2781,及ぼし|て|いく|。|「|考え|て|おき|ます|」|紗英|は|言っ|た|。|「|馬鹿|旦那|に|も,ちゃんと,働い|て|もらわ|ない|と|ね|」|スミ|は|そう|言っ|て|、|紗英|と|クリント|に|背|を|向け,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,「馬鹿旦那にもちゃんと働いてもらわないとね」,“你家那位白痴老公也该好好工作了。” / 老人转过身去，背对着纱英和克林。,2:2,1.0,
both-book03-37537-321849,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,321849,37537,3070,だっ|た|。|「|晩飯|だ|って|レトルト|の|カレー|だ|ぜ|。|いくら|忙しく|て|も|、|昔|は,ちゃんと,作っ|て|くれ|た|ん|だ|。|じっくり|煮込ん|で|さ|、|とろとろ|に|なっ|た|ビーフ|カレー|。|おれ,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,いくら忙しくても、昔はちゃんと作ってくれたんだ。,以前不论多忙，她都会认真做饭，不慌不忙地煮一锅浓浓的牛肉咖喱。,2:1,0.906737,
both-book03-37574-322334,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,322334,37574,3107,い|た|。|「|なに|が|言い|たい|ん|だ|、|おまえ|？|　|言い|たい|こと|が|ある|なら,ちゃんと,言え|よ|」|トンバ|を|踏ま|ない|よう|に|気|を|使い|ながら|ソファ|の|端|に|腰|を|おろし,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,　言いたいことがあるならちゃんと言えよ」,“你想表达什么？ / 想说就说出来呀。”,2:2,1.0,
both-book03-37667-323710,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,323710,37667,3200,を|握っ|た|。|できれ|ば|、|自由|に|走ら|せ|て|やり|たい|ところ|だ|が|、|トンバ|が,ちゃんと,つい|て|来る|と|いう|確信|が|ない|以上|、|リード|なし|と|いう|わけ|に|は|いか|ない|。,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,できれば、自由に走らせてやりたいところだが、トンバがちゃんとついて来るという確信がない以上、リードなしというわけにはいかない。,可以的话，大贵想在这里自由奔跑，可又不得不牵着汤巴，因为他也无法确信汤巴是否能跟着自己。 / 如果不拴狗链，万一它在山中走丢就很难找到，到那时纱英估计一辈子都不会原谅自己了吧？,2:2,1.0,
both-book03-38214-330416,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,330416,38214,3747,瑠衣|は|マックス|の|後ろ姿|を|見つめ|ながら|答え|た|。|マックス|は|何|度|も|振り返る|。|瑠衣|が,ちゃんと,つい|て|き|て|いる|か|どう|か|、|確かめ|て|いる|の|だ|。|家|の|敷地|に|入る,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,瑠衣がちゃんとついてきているかどうか、確かめているのだ。,马克斯好几次回头张望。 / 像是在确认，瑠衣是不是好好地跟上来了。,2:2,1.0,
both-book03-38251-330818,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,330818,38251,3784,し|てる|。|頭|いい|と|思わ|ない|？|」|瑠衣|は|美空|に|言っ|た|。|「|うん|。,ちゃんと,、|自分|が|呼ば|れ|てる|って|わかっ|てる|みたい|」|マックス|が|瑠衣|の|太股|の|上|に|顎,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,ちゃんと、自分が呼ばれてるってわかってるみたい」,“嗯。 / 感觉它好像很清楚，自己是在被叫。”,2:2,1.0,
both-book03-38514-334242,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,334242,38514,4047,で|払っ|て|くれ|た|。|「|お|弁当|なんて|いい|の|に|」|「|だ|って|、|今日|は,ちゃんと,し|た|デート|な|ん|だろう|？|　|コンビニ|の|弁当|じゃ|悲しい|じゃ|ない|か|」|祖母|に|は,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,「だって、今日はちゃんとしたデートなんだろう？,“可今天，不是正经的约会吗？ / 便利店的盒饭也太寒酸了吧。”,2:2,1.0,
both-book03-38704-336513,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,336513,38704,4237,の|匂い|を|嗅い|だ|。|「|わたし|、|間違っ|て|ない|よ|ね|？|　|マックス|の|メッセージ|、,ちゃんと,受け取れ|た|よ|ね|？|」|マックス|が|瑠衣|を|見|た|。|大丈夫|、|大丈夫|、|瑠衣|は|大丈夫,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,　マックスのメッセージ、ちゃんと受け取れたよね？」,“我没做错吧？ / 马克斯的意思，我好好地领会到了吧？”,2:2,1.0,
both-book03-38723-336711,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,336711,38723,4256,きちんと|反応|する|。|犬|に|は|言葉|は|重要|で|は|ない|の|だ|。|人間|の|心|を,ちゃんと,汲み取っ|て|くれる|。|「|立派|な|男前|に|なっ|た|な|。|最初|に|会っ|た|とき|は|吹け,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,人間の心をちゃんと汲み取ってくれる。,它们总能好好地体会人类的心。 / “出落成器宇轩昂的模样了啊。,2:2,1.0,
both-book03-39869-351589,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,351589,39869,5402,で|犬|に|指示|を|出し|た|。|犬|は|足|を|止め|た|。|こちら|の|言う|こと|を,ちゃんと,理解|し|て|いる|よう|だっ|た|。|弥一|は|居間|を|横切り|、|台所|へ|向かっ|た|。|銃,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,こちらの言うことをちゃんと理解しているようだった。,他在门廊对狗发出指示，狗便停下脚步。 / 这狗能听明白人话。,3:2,0.906775,
both-book03-40458-359619,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,359619,40458,5991,てる|から|な|。|おれ|が|死ね|ば|せいせい|する|さ|」|「|だめ|だ|って|。|美佐子|ちゃん|に,ちゃんと,話さ|ない|と|、|犬|の|こと|も|引き受け|ない|ぞ|。|弥一|さん|が|話し|づらい|って|いう|なら,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,美佐子ちゃんにちゃんと話さないと、犬のことも引き受けないぞ。,“这样可不行，你要是不和美佐子联系，我就不管那条狗了。,2:1,1.0,
both-book03-40462-359658,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,359658,40462,5995,いう|なら|、|おれ|が|話す|」|「|勲|─|─|」|「|これ|だけ|は|譲れ|ない|よ|。,ちゃんと,話さ|なきゃ|。|約束|し|て|くれ|よ|」|「|わかっ|た|。|今夜|に|で|も|電話|する|」,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,ちゃんと話さなきゃ。,“这一点我绝不让步，你一定要告诉她，咱们可约好了。”,3:1,0.839761,
both-book03-40536-360599,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,360599,40536,6069,元気|か|？|」|「|うんざり|する|ぐらい|元気|よ|。|いい|？|　|わたし|たち|が|行く|まで|、,ちゃんと,生き|て|い|て|よ|。|勝手|に|死ん|だら|、|それ|こそ|絶対|に|ゆるさ|ない|わ|よ|」,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,　わたしたちが行くまで、ちゃんと生きていてよ。,说好了，下周末我们一家子回去看你。 / 在我们过去之前，好好地活着，要是敢擅自咽气，我绝对不原谅你。”,3:2,0.804577,
both-book03-40650-361985,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book03,少年と犬,少年与犬,361985,40650,6183,が|、|無理|だ|」|弥一|は|自嘲|し|た|。|「|山|を|歩く|どころ|か|、|銃|を,ちゃんと,構え|られる|か|どう|か|も|心許ない|」|「|そんな|に|しんどい|の|か|？|　|入院|し|た|方,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,「山を歩くどころか、銃をちゃんと構えられるかどうかも心許ない」,“想让我帮忙是不可能的。” / 弥一自嘲道，“别说上山了，我现在连枪都拿不稳。”,2:2,1.0,
both-book04-48407-383484,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book04,夜に星を放つ,在夜晚放飞星星,383484,48407,228,一緒|で|、|大学|と|職場|は|違っ|た|けれど|、|上京|し|て|から|も|長い|こと|、|弓,ちゃんと,私|は|ずっと|同じ|町|の|同じ|部屋|に|住ん|で|い|た|。|弓|ちゃん|は|就職|が|決まっ,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,生まれたときからずっと一緒で、大学と職場は違ったけれど、上京してからも長いこと、弓ちゃんと私はずっと同じ町の同じ部屋に住んでいた。,虽然读不同的大学，在不同的公司工作，可自从我们一起考去东京，很长一段时间，我们还是住在同一条街道的同一个房间里。 / 小弓决定去工作，就搬出去和她的大学同学村濑君同居了。,2:2,0.887669,
both-book04-48465-384535,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book04,夜に星を放つ,在夜晚放飞星星,384535,48465,286,た|とき|、|弓|ちゃん|の|好み|は|子ども|の|頃|から|変わら|ない|、|と|思っ|た|。|弓,ちゃんと,私|は|男|の|人|の|好み|が|正|反対|な|の|だ|。|弓|ちゃん|は|昔|から|、,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,弓ちゃんと私は男の人の好みが正反対なのだ。,关于对男人的喜好，我和小弓可以说是正好相反。,1:1,1.0,
both-book04-48869-391470,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book04,夜に星を放つ,在夜晚放飞星星,391470,48869,690,の|サラリーマン|だっ|た|けれど|、|子ども|の|頃|から|お|金|に|困っ|た|こと|も|なく|、|弓,ちゃんと,二人|、|大学|まで|出し|て|くれ|た|。|そんな|父|が|、|弓|ちゃん|の|お|葬式|で|号泣,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,父はしがない保険会社のサラリーマンだったけれど、子どもの頃からお金に困ったこともなく、弓ちゃんと二人、大学まで出してくれた。,父亲虽只是个没什么前途的保险公司职员，但是我和小弓从小就没缺过钱花。 / 父母还一直供我们两个人读到大学。,1:2,1.0,
both-book04-48973-392916,2,ちゃんと,Aんと,ちゃんと,ちゃんと,both,book04,夜に星を放つ,在夜晚放飞星星,392916,48973,794,の|星|を|見つけ|た|。|「|あれ|が|双子|座|の|星|だ|よ|。|あの|星|は|弓,ちゃんと,私|」|それ|が|本当|に|、|いつ|か|麻生|さん|が|言っ|て|い|た|、|カストル|と|ポルックス,ちゃんと,ちゃんと,チャント,23724,副詞,ちゃんと,チャント,和,あの星は弓ちゃんと私」,那两颗星星，就是小弓和我。” / 但那究竟是不是之前麻生先生曾经提到的卡斯托和波拉克斯呢? / 其实我毫无信心。,2:3,0.844647,
